Ephemeris time,Sol,x1,y1,z1,vx1,vy1,vz1,ang,x2,y2,z2,vx2,vy2,vz2,ang1,px,py,pz,ang3,hga,sol and time
515682544.2,1331,-33197284.15,-70722651.02,-31102463.72,-0.301,8.021,2.612,280.494,33198979.3,70726260.23,31104050.67,0.299,-8.026,-2.614,280.508,33198979.3,70726260.23,31104050.67,280.508,101.701, 1/01331:20:33:14:04951
515682545.2,1331,-33197284.45,-70722643,-31102461.11,-0.301,8.021,2.612,280.494,33198979.6,70726252.21,31104048.05,0.299,-8.026,-2.614,280.508,33198979.6,70726252.21,31104048.05,280.508,101.704, 1/01331:20:33:15:02275
515682546.2,1331,-33197284.75,-70722634.98,-31102458.5,-0.301,8.021,2.612,280.494,33198979.9,70726244.18,31104045.44,0.299,-8.026,-2.614,280.508,33198979.9,70726244.18,31104045.44,280.508,101.706, 1/01331:20:33:15:99600
515682547.2,1331,-33197285.05,-70722626.96,-31102455.89,-0.301,8.021,2.612,280.494,33198980.2,70726236.16,31104042.83,0.299,-8.026,-2.614,280.508,33198980.2,70726236.16,31104042.83,280.508,101.709, 1/01331:20:33:16:96924
515682548.2,1331,-33197285.35,-70722618.94,-31102453.28,-0.301,8.021,2.612,280.494,33198980.5,70726228.13,31104040.21,0.299,-8.026,-2.614,280.508,33198980.5,70726228.13,31104040.21,280.508,101.712, 1/01331:20:33:17:94248
515682549.2,1331,-33197285.65,-70722610.92,-31102450.66,-0.301,8.021,2.612,280.494,33198980.8,70726220.11,31104037.6,0.299,-8.026,-2.614,280.508,33198980.8,70726220.11,31104037.6,280.508,101.715, 1/01331:20:33:18:91573
515682550.2,1331,-33197285.96,-70722602.9,-31102448.05,-0.301,8.021,2.612,280.494,33198981.1,70726212.08,31104034.98,0.299,-8.026,-2.614,280.508,33198981.1,70726212.08,31104034.98,280.508,101.718, 1/01331:20:33:19:88897
515682551.2,1331,-33197286.26,-70722594.88,-31102445.44,-0.301,8.021,2.612,280.494,33198981.4,70726204.05,31104032.37,0.299,-8.026,-2.614,280.508,33198981.4,70726204.05,31104032.37,280.508,101.721, 1/01331:20:33:20:86222
515682552.2,1331,-33197286.56,-70722586.86,-31102442.83,-0.301,8.021,2.612,280.494,33198981.7,70726196.03,31104029.76,0.299,-8.026,-2.614,280.508,33198981.7,70726196.03,31104029.76,280.508,101.724, 1/01331:20:33:21:83546
515682553.2,1331,-33197286.86,-70722578.84,-31102440.22,-0.301,8.021,2.612,280.494,33198982,70726188,31104027.14,0.299,-8.026,-2.614,280.508,33198982,70726188,31104027.14,280.508,101.727, 1/01331:20:33:22:80871
515682554.2,1331,-33197287.16,-70722570.81,-31102437.6,-0.301,8.021,2.612,280.494,33198982.29,70726179.98,31104024.53,0.299,-8.026,-2.614,280.508,33198982.29,70726179.98,31104024.53,280.508,101.73, 1/01331:20:33:23:78195
515682555.2,1331,-33197287.46,-70722562.79,-31102434.99,-0.301,8.021,2.612,280.494,33198982.59,70726171.95,31104021.91,0.299,-8.026,-2.614,280.508,33198982.59,70726171.95,31104021.91,280.508,101.733, 1/01331:20:33:24:75519
515682556.2,1331,-33197287.76,-70722554.77,-31102432.38,-0.301,8.021,2.612,280.494,33198982.89,70726163.93,31104019.3,0.299,-8.026,-2.614,280.508,33198982.89,70726163.93,31104019.3,280.508,101.736, 1/01331:20:33:25:72844
515682557.2,1331,-33197288.06,-70722546.75,-31102429.77,-0.301,8.021,2.612,280.493,33198983.19,70726155.9,31104016.69,0.299,-8.026,-2.614,280.508,33198983.19,70726155.9,31104016.69,280.508,101.739, 1/01331:20:33:26:70168
515682558.2,1331,-33197288.36,-70722538.73,-31102427.16,-0.301,8.021,2.612,280.493,33198983.49,70726147.88,31104014.07,0.299,-8.026,-2.614,280.508,33198983.49,70726147.88,31104014.07,280.508,101.741, 1/01331:20:33:27:67493
515682559.2,1331,-33197288.67,-70722530.71,-31102424.54,-0.301,8.021,2.612,280.493,33198983.79,70726139.85,31104011.46,0.299,-8.026,-2.614,280.508,33198983.79,70726139.85,31104011.46,280.508,101.744, 1/01331:20:33:28:64817
515682560.2,1331,-33197288.97,-70722522.69,-31102421.93,-0.301,8.021,2.612,280.493,33198984.09,70726131.82,31104008.84,0.299,-8.026,-2.614,280.508,33198984.09,70726131.82,31104008.84,280.508,101.747, 1/01331:20:33:29:62142
515682561.2,1331,-33197289.27,-70722514.67,-31102419.32,-0.301,8.021,2.612,280.493,33198984.39,70726123.8,31104006.23,0.299,-8.026,-2.614,280.508,33198984.39,70726123.8,31104006.23,280.508,101.75, 1/01331:20:33:30:59466
515682562.2,1331,-33197289.57,-70722506.65,-31102416.71,-0.301,8.021,2.612,280.493,33198984.69,70726115.77,31104003.62,0.299,-8.026,-2.614,280.508,33198984.69,70726115.77,31104003.62,280.508,101.753, 1/01331:20:33:31:56790
515682563.2,1331,-33197289.87,-70722498.63,-31102414.1,-0.301,8.021,2.612,280.493,33198984.99,70726107.75,31104001,0.299,-8.026,-2.614,280.508,33198984.99,70726107.75,31104001,280.508,101.756, 1/01331:20:33:32:54115
515682564.2,1331,-33197290.17,-70722490.61,-31102411.49,-0.301,8.021,2.612,280.493,33198985.28,70726099.72,31103998.39,0.299,-8.026,-2.614,280.508,33198985.28,70726099.72,31103998.39,280.508,101.759, 1/01331:20:33:33:51439
515682565.2,1331,-33197290.47,-70722482.59,-31102408.87,-0.301,8.021,2.612,280.493,33198985.58,70726091.7,31103995.77,0.299,-8.026,-2.614,280.508,33198985.58,70726091.7,31103995.77,280.508,101.762, 1/01331:20:33:34:48764
515682566.2,1331,-33197290.77,-70722474.57,-31102406.26,-0.301,8.021,2.612,280.493,33198985.88,70726083.67,31103993.16,0.299,-8.026,-2.614,280.508,33198985.88,70726083.67,31103993.16,280.508,101.765, 1/01331:20:33:35:46088
515682567.2,1331,-33197291.07,-70722466.55,-31102403.65,-0.301,8.021,2.612,280.493,33198986.18,70726075.64,31103990.55,0.299,-8.026,-2.614,280.508,33198986.18,70726075.64,31103990.55,280.508,101.768, 1/01331:20:33:36:43413
515682568.2,1331,-33197291.38,-70722458.52,-31102401.04,-0.301,8.021,2.612,280.493,33198986.48,70726067.62,31103987.93,0.299,-8.026,-2.614,280.508,33198986.48,70726067.62,31103987.93,280.508,101.771, 1/01331:20:33:37:40737
515682569.2,1331,-33197291.68,-70722450.5,-31102398.43,-0.301,8.021,2.612,280.493,33198986.78,70726059.59,31103985.32,0.299,-8.026,-2.614,280.507,33198986.78,70726059.59,31103985.32,280.507,101.774, 1/01331:20:33:38:38061
515682570.2,1331,-33197291.98,-70722442.48,-31102395.81,-0.301,8.021,2.612,280.493,33198987.08,70726051.57,31103982.7,0.299,-8.026,-2.614,280.507,33198987.08,70726051.57,31103982.7,280.507,101.776, 1/01331:20:33:39:35386
515682571.2,1331,-33197292.28,-70722434.46,-31102393.2,-0.301,8.021,2.612,280.493,33198987.38,70726043.54,31103980.09,0.299,-8.026,-2.614,280.507,33198987.38,70726043.54,31103980.09,280.507,101.779, 1/01331:20:33:40:32710
515682572.2,1331,-33197292.58,-70722426.44,-31102390.59,-0.301,8.021,2.612,280.493,33198987.68,70726035.52,31103977.48,0.299,-8.026,-2.614,280.507,33198987.68,70726035.52,31103977.48,280.507,101.782, 1/01331:20:33:41:30035
515682573.2,1331,-33197292.88,-70722418.42,-31102387.98,-0.301,8.021,2.612,280.493,33198987.97,70726027.49,31103974.86,0.299,-8.026,-2.614,280.507,33198987.97,70726027.49,31103974.86,280.507,101.785, 1/01331:20:33:42:27359
515682574.2,1331,-33197293.18,-70722410.4,-31102385.37,-0.301,8.021,2.612,280.493,33198988.27,70726019.47,31103972.25,0.299,-8.026,-2.614,280.507,33198988.27,70726019.47,31103972.25,280.507,101.788, 1/01331:20:33:43:24684
515682575.2,1331,-33197293.48,-70722402.38,-31102382.76,-0.301,8.021,2.612,280.493,33198988.57,70726011.44,31103969.63,0.299,-8.026,-2.614,280.507,33198988.57,70726011.44,31103969.63,280.507,101.791, 1/01331:20:33:44:22008
515682576.2,1331,-33197293.78,-70722394.36,-31102380.14,-0.301,8.021,2.612,280.493,33198988.87,70726003.41,31103967.02,0.299,-8.026,-2.614,280.507,33198988.87,70726003.41,31103967.02,280.507,101.794, 1/01331:20:33:45:19332
515682577.2,1331,-33197294.08,-70722386.34,-31102377.53,-0.301,8.021,2.612,280.493,33198989.17,70725995.39,31103964.41,0.299,-8.026,-2.614,280.507,33198989.17,70725995.39,31103964.41,280.507,101.797, 1/01331:20:33:46:16657
515682578.2,1331,-33197294.38,-70722378.32,-31102374.92,-0.301,8.021,2.612,280.493,33198989.47,70725987.36,31103961.79,0.299,-8.026,-2.614,280.507,33198989.47,70725987.36,31103961.79,280.507,101.8, 1/01331:20:33:47:13981
515682579.2,1331,-33197294.69,-70722370.3,-31102372.31,-0.301,8.021,2.612,280.493,33198989.77,70725979.34,31103959.18,0.299,-8.026,-2.614,280.507,33198989.77,70725979.34,31103959.18,280.507,101.803, 1/01331:20:33:48:11306
515682580.2,1331,-33197294.99,-70722362.28,-31102369.7,-0.301,8.021,2.612,280.493,33198990.07,70725971.31,31103956.56,0.299,-8.026,-2.614,280.507,33198990.07,70725971.31,31103956.56,280.507,101.806, 1/01331:20:33:49:08630
515682581.2,1331,-33197295.29,-70722354.25,-31102367.08,-0.301,8.021,2.612,280.493,33198990.36,70725963.29,31103953.95,0.299,-8.026,-2.614,280.507,33198990.36,70725963.29,31103953.95,280.507,101.809, 1/01331:20:33:50:05955
515682582.2,1331,-33197295.59,-70722346.23,-31102364.47,-0.301,8.021,2.612,280.493,33198990.66,70725955.26,31103951.34,0.299,-8.026,-2.614,280.507,33198990.66,70725955.26,31103951.34,280.507,101.811, 1/01331:20:33:51:03279
515682583.2,1331,-33197295.89,-70722338.21,-31102361.86,-0.301,8.021,2.612,280.493,33198990.96,70725947.23,31103948.72,0.299,-8.026,-2.614,280.507,33198990.96,70725947.23,31103948.72,280.507,101.814, 1/01331:20:33:52:00604
515682584.2,1331,-33197296.19,-70722330.19,-31102359.25,-0.301,8.021,2.612,280.493,33198991.26,70725939.21,31103946.11,0.299,-8.026,-2.614,280.507,33198991.26,70725939.21,31103946.11,280.507,101.817, 1/01331:20:33:52:97928
515682585.2,1331,-33197296.49,-70722322.17,-31102356.64,-0.301,8.021,2.612,280.493,33198991.56,70725931.18,31103943.49,0.299,-8.026,-2.614,280.507,33198991.56,70725931.18,31103943.49,280.507,101.82, 1/01331:20:33:53:95252
515682586.2,1331,-33197296.79,-70722314.15,-31102354.03,-0.301,8.021,2.612,280.493,33198991.86,70725923.16,31103940.88,0.299,-8.026,-2.614,280.507,33198991.86,70725923.16,31103940.88,280.507,101.823, 1/01331:20:33:54:92577
515682587.2,1331,-33197297.09,-70722306.13,-31102351.41,-0.301,8.021,2.612,280.493,33198992.16,70725915.13,31103938.27,0.299,-8.026,-2.614,280.507,33198992.16,70725915.13,31103938.27,280.507,101.826, 1/01331:20:33:55:89901
515682588.2,1331,-33197297.39,-70722298.11,-31102348.8,-0.301,8.021,2.612,280.493,33198992.46,70725907.11,31103935.65,0.299,-8.026,-2.614,280.507,33198992.46,70725907.11,31103935.65,280.507,101.829, 1/01331:20:33:56:87226
515682589.2,1331,-33197297.69,-70722290.09,-31102346.19,-0.301,8.021,2.612,280.493,33198992.75,70725899.08,31103933.04,0.299,-8.026,-2.614,280.507,33198992.75,70725899.08,31103933.04,280.507,101.832, 1/01331:20:33:57:84550
515682590.2,1331,-33197297.99,-70722282.07,-31102343.58,-0.301,8.021,2.612,280.493,33198993.05,70725891.05,31103930.43,0.299,-8.026,-2.614,280.507,33198993.05,70725891.05,31103930.43,280.507,101.835, 1/01331:20:33:58:81875
515682591.2,1331,-33197298.29,-70722274.05,-31102340.97,-0.301,8.021,2.612,280.493,33198993.35,70725883.03,31103927.81,0.299,-8.026,-2.614,280.507,33198993.35,70725883.03,31103927.81,280.507,101.838, 1/01331:20:33:59:79199
515682592.2,1331,-33197298.6,-70722266.03,-31102338.36,-0.301,8.021,2.612,280.493,33198993.65,70725875,31103925.2,0.299,-8.026,-2.614,280.507,33198993.65,70725875,31103925.2,280.507,101.841, 1/01331:20:34:00:76523
515682593.2,1331,-33197298.9,-70722258,-31102335.74,-0.301,8.021,2.612,280.493,33198993.95,70725866.98,31103922.58,0.299,-8.026,-2.614,280.507,33198993.95,70725866.98,31103922.58,280.507,101.844, 1/01331:20:34:01:73848
515682594.2,1331,-33197299.2,-70722249.98,-31102333.13,-0.301,8.021,2.612,280.493,33198994.25,70725858.95,31103919.97,0.299,-8.026,-2.614,280.507,33198994.25,70725858.95,31103919.97,280.507,101.846, 1/01331:20:34:02:71172
515682595.2,1331,-33197299.5,-70722241.96,-31102330.52,-0.301,8.021,2.612,280.493,33198994.55,70725850.92,31103917.36,0.299,-8.026,-2.614,280.507,33198994.55,70725850.92,31103917.36,280.507,101.849, 1/01331:20:34:03:68497
515682596.2,1331,-33197299.8,-70722233.94,-31102327.91,-0.301,8.021,2.612,280.492,33198994.84,70725842.9,31103914.74,0.299,-8.026,-2.614,280.507,33198994.84,70725842.9,31103914.74,280.507,101.852, 1/01331:20:34:04:65821
515682597.2,1331,-33197300.1,-70722225.92,-31102325.3,-0.301,8.021,2.612,280.492,33198995.14,70725834.87,31103912.13,0.299,-8.026,-2.614,280.507,33198995.14,70725834.87,31103912.13,280.507,101.855, 1/01331:20:34:05:63146
515682598.2,1331,-33197300.4,-70722217.9,-31102322.69,-0.301,8.021,2.612,280.492,33198995.44,70725826.85,31103909.52,0.298,-8.026,-2.614,280.507,33198995.44,70725826.85,31103909.52,280.507,101.858, 1/01331:20:34:06:60470
515682599.2,1331,-33197300.7,-70722209.88,-31102320.07,-0.301,8.021,2.612,280.492,33198995.74,70725818.82,31103906.9,0.298,-8.026,-2.614,280.507,33198995.74,70725818.82,31103906.9,280.507,101.861, 1/01331:20:34:07:57794
515682600.2,1331,-33197301,-70722201.86,-31102317.46,-0.301,8.021,2.612,280.492,33198996.04,70725810.8,31103904.29,0.298,-8.026,-2.614,280.507,33198996.04,70725810.8,31103904.29,280.507,101.864, 1/01331:20:34:08:55119
515682601.2,1331,-33197301.3,-70722193.84,-31102314.85,-0.301,8.021,2.612,280.492,33198996.34,70725802.77,31103901.67,0.298,-8.026,-2.614,280.507,33198996.34,70725802.77,31103901.67,280.507,101.867, 1/01331:20:34:09:52443
515682602.2,1331,-33197301.6,-70722185.82,-31102312.24,-0.301,8.021,2.612,280.492,33198996.63,70725794.74,31103899.06,0.298,-8.026,-2.614,280.507,33198996.63,70725794.74,31103899.06,280.507,101.87, 1/01331:20:34:10:49768
515682603.2,1331,-33197301.9,-70722177.8,-31102309.63,-0.301,8.021,2.612,280.492,33198996.93,70725786.72,31103896.45,0.298,-8.026,-2.614,280.507,33198996.93,70725786.72,31103896.45,280.507,101.873, 1/01331:20:34:11:47092
515682604.2,1331,-33197302.2,-70722169.78,-31102307.02,-0.301,8.021,2.612,280.492,33198997.23,70725778.69,31103893.83,0.298,-8.026,-2.614,280.507,33198997.23,70725778.69,31103893.83,280.507,101.876, 1/01331:20:34:12:44417
515682605.2,1331,-33197302.5,-70722161.75,-31102304.4,-0.301,8.021,2.612,280.492,33198997.53,70725770.67,31103891.22,0.298,-8.026,-2.614,280.507,33198997.53,70725770.67,31103891.22,280.507,101.879, 1/01331:20:34:13:41741
515682606.2,1331,-33197302.8,-70722153.73,-31102301.79,-0.301,8.021,2.612,280.492,33198997.83,70725762.64,31103888.61,0.298,-8.026,-2.614,280.507,33198997.83,70725762.64,31103888.61,280.507,101.881, 1/01331:20:34:14:39065
515682607.2,1331,-33197303.1,-70722145.71,-31102299.18,-0.301,8.021,2.612,280.492,33198998.13,70725754.62,31103885.99,0.298,-8.026,-2.614,280.507,33198998.13,70725754.62,31103885.99,280.507,101.884, 1/01331:20:34:15:36390
515682608.2,1331,-33197303.41,-70722137.69,-31102296.57,-0.301,8.021,2.612,280.492,33198998.43,70725746.59,31103883.38,0.298,-8.026,-2.614,280.507,33198998.43,70725746.59,31103883.38,280.507,101.887, 1/01331:20:34:16:33714
515682609.2,1331,-33197303.71,-70722129.67,-31102293.96,-0.3,8.021,2.612,280.492,33198998.72,70725738.56,31103880.76,0.298,-8.026,-2.614,280.506,33198998.72,70725738.56,31103880.76,280.506,101.89, 1/01331:20:34:17:31039
515682610.2,1331,-33197304.01,-70722121.65,-31102291.35,-0.3,8.021,2.612,280.492,33198999.02,70725730.54,31103878.15,0.298,-8.026,-2.614,280.506,33198999.02,70725730.54,31103878.15,280.506,101.893, 1/01331:20:34:18:28363
515682611.2,1331,-33197304.31,-70722113.63,-31102288.73,-0.3,8.021,2.612,280.492,33198999.32,70725722.51,31103875.54,0.298,-8.026,-2.614,280.506,33198999.32,70725722.51,31103875.54,280.506,101.896, 1/01331:20:34:19:25688
515682612.2,1331,-33197304.61,-70722105.61,-31102286.12,-0.3,8.021,2.612,280.492,33198999.62,70725714.49,31103872.92,0.298,-8.026,-2.614,280.506,33198999.62,70725714.49,31103872.92,280.506,101.899, 1/01331:20:34:20:23012
515682613.2,1331,-33197304.91,-70722097.59,-31102283.51,-0.3,8.021,2.612,280.492,33198999.92,70725706.46,31103870.31,0.298,-8.026,-2.614,280.506,33198999.92,70725706.46,31103870.31,280.506,101.902, 1/01331:20:34:21:20336
515682614.2,1331,-33197305.21,-70722089.57,-31102280.9,-0.3,8.021,2.612,280.492,33199000.22,70725698.43,31103867.7,0.298,-8.026,-2.614,280.506,33199000.22,70725698.43,31103867.7,280.506,101.905, 1/01331:20:34:22:17661
515682615.2,1331,-33197305.51,-70722081.54,-31102278.29,-0.3,8.021,2.612,280.492,33199000.51,70725690.41,31103865.08,0.298,-8.026,-2.614,280.506,33199000.51,70725690.41,31103865.08,280.506,101.908, 1/01331:20:34:23:14985
515682616.2,1331,-33197305.81,-70722073.52,-31102275.68,-0.3,8.021,2.612,280.492,33199000.81,70725682.38,31103862.47,0.298,-8.026,-2.614,280.506,33199000.81,70725682.38,31103862.47,280.506,101.911, 1/01331:20:34:24:12310
515682617.2,1331,-33197306.11,-70722065.5,-31102273.06,-0.3,8.021,2.612,280.492,33199001.11,70725674.36,31103859.85,0.298,-8.026,-2.614,280.506,33199001.11,70725674.36,31103859.85,280.506,101.914, 1/01331:20:34:25:09634
515682618.2,1331,-33197306.41,-70722057.48,-31102270.45,-0.3,8.021,2.612,280.492,33199001.41,70725666.33,31103857.24,0.298,-8.026,-2.614,280.506,33199001.41,70725666.33,31103857.24,280.506,101.916, 1/01331:20:34:26:06959
515682619.2,1331,-33197306.71,-70722049.46,-31102267.84,-0.3,8.021,2.612,280.492,33199001.71,70725658.3,31103854.63,0.298,-8.026,-2.614,280.506,33199001.71,70725658.3,31103854.63,280.506,101.919, 1/01331:20:34:27:04283
515682620.2,1331,-33197307.01,-70722041.44,-31102265.23,-0.3,8.021,2.612,280.492,33199002,70725650.28,31103852.01,0.298,-8.026,-2.614,280.506,33199002,70725650.28,31103852.01,280.506,101.922, 1/01331:20:34:28:01607
515682621.2,1331,-33197307.31,-70722033.42,-31102262.62,-0.3,8.021,2.612,280.492,33199002.3,70725642.25,31103849.4,0.298,-8.026,-2.614,280.506,33199002.3,70725642.25,31103849.4,280.506,101.925, 1/01331:20:34:28:98932
515682622.2,1331,-33197307.61,-70722025.4,-31102260.01,-0.3,8.021,2.612,280.492,33199002.6,70725634.23,31103846.79,0.298,-8.026,-2.614,280.506,33199002.6,70725634.23,31103846.79,280.506,101.928, 1/01331:20:34:29:96256
515682623.2,1331,-33197307.91,-70722017.38,-31102257.4,-0.3,8.021,2.612,280.492,33199002.9,70725626.2,31103844.17,0.298,-8.026,-2.614,280.506,33199002.9,70725626.2,31103844.17,280.506,101.931, 1/01331:20:34:30:93581
515682624.2,1331,-33197308.21,-70722009.36,-31102254.78,-0.3,8.021,2.612,280.492,33199003.2,70725618.18,31103841.56,0.298,-8.026,-2.614,280.506,33199003.2,70725618.18,31103841.56,280.506,101.934, 1/01331:20:34:31:90905
515682625.2,1331,-33197308.51,-70722001.34,-31102252.17,-0.3,8.021,2.612,280.492,33199003.5,70725610.15,31103838.95,0.298,-8.026,-2.614,280.506,33199003.5,70725610.15,31103838.95,280.506,101.937, 1/01331:20:34:32:88230
515682626.2,1331,-33197308.81,-70721993.31,-31102249.56,-0.3,8.021,2.611,280.492,33199003.79,70725602.12,31103836.33,0.298,-8.026,-2.614,280.506,33199003.79,70725602.12,31103836.33,280.506,101.94, 1/01331:20:34:33:85554
515682627.2,1331,-33197309.11,-70721985.29,-31102246.95,-0.3,8.021,2.611,280.492,33199004.09,70725594.1,31103833.72,0.298,-8.026,-2.614,280.506,33199004.09,70725594.1,31103833.72,280.506,101.943, 1/01331:20:34:34:82878
515682628.2,1331,-33197309.41,-70721977.27,-31102244.34,-0.3,8.021,2.611,280.492,33199004.39,70725586.07,31103831.1,0.298,-8.026,-2.614,280.506,33199004.39,70725586.07,31103831.1,280.506,101.946, 1/01331:20:34:35:80203
515682629.2,1331,-33197309.71,-70721969.25,-31102241.73,-0.3,8.021,2.611,280.492,33199004.69,70725578.05,31103828.49,0.298,-8.026,-2.614,280.506,33199004.69,70725578.05,31103828.49,280.506,101.949, 1/01331:20:34:36:77527
515682630.2,1331,-33197310.01,-70721961.23,-31102239.11,-0.3,8.021,2.611,280.492,33199004.99,70725570.02,31103825.88,0.298,-8.026,-2.614,280.506,33199004.99,70725570.02,31103825.88,280.506,101.951, 1/01331:20:34:37:74852
515682631.2,1331,-33197310.31,-70721953.21,-31102236.5,-0.3,8.021,2.611,280.492,33199005.28,70725561.99,31103823.26,0.298,-8.026,-2.614,280.506,33199005.28,70725561.99,31103823.26,280.506,101.954, 1/01331:20:34:38:72176
515682632.2,1331,-33197310.61,-70721945.19,-31102233.89,-0.3,8.021,2.611,280.492,33199005.58,70725553.97,31103820.65,0.298,-8.026,-2.614,280.506,33199005.58,70725553.97,31103820.65,280.506,101.957, 1/01331:20:34:39:69501
515682633.2,1331,-33197310.91,-70721937.17,-31102231.28,-0.3,8.021,2.611,280.492,33199005.88,70725545.94,31103818.04,0.298,-8.026,-2.614,280.506,33199005.88,70725545.94,31103818.04,280.506,101.96, 1/01331:20:34:40:66825
515682634.2,1331,-33197311.21,-70721929.15,-31102228.67,-0.3,8.021,2.611,280.492,33199006.18,70725537.92,31103815.42,0.298,-8.026,-2.614,280.506,33199006.18,70725537.92,31103815.42,280.506,101.963, 1/01331:20:34:41:64149
515682635.2,1331,-33197311.51,-70721921.13,-31102226.06,-0.3,8.021,2.611,280.492,33199006.48,70725529.89,31103812.81,0.298,-8.026,-2.614,280.506,33199006.48,70725529.89,31103812.81,280.506,101.966, 1/01331:20:34:42:61474
515682636.2,1331,-33197311.81,-70721913.1,-31102223.45,-0.3,8.021,2.611,280.491,33199006.77,70725521.86,31103810.2,0.298,-8.026,-2.614,280.506,33199006.77,70725521.86,31103810.2,280.506,101.969, 1/01331:20:34:43:58798
515682637.2,1331,-33197312.11,-70721905.08,-31102220.83,-0.3,8.021,2.611,280.491,33199007.07,70725513.84,31103807.58,0.298,-8.026,-2.614,280.506,33199007.07,70725513.84,31103807.58,280.506,101.972, 1/01331:20:34:44:56123
515682638.2,1331,-33197312.41,-70721897.06,-31102218.22,-0.3,8.021,2.611,280.491,33199007.37,70725505.81,31103804.97,0.298,-8.026,-2.614,280.506,33199007.37,70725505.81,31103804.97,280.506,101.975, 1/01331:20:34:45:53447
515682639.2,1331,-33197312.71,-70721889.04,-31102215.61,-0.3,8.021,2.611,280.491,33199007.67,70725497.79,31103802.36,0.298,-8.026,-2.614,280.506,33199007.67,70725497.79,31103802.36,280.506,101.978, 1/01331:20:34:46:50772
515682640.2,1331,-33197313.01,-70721881.02,-31102213,-0.3,8.021,2.611,280.491,33199007.97,70725489.76,31103799.74,0.298,-8.026,-2.614,280.506,33199007.97,70725489.76,31103799.74,280.506,101.981, 1/01331:20:34:47:48096
515682641.2,1331,-33197313.32,-70721873,-31102210.39,-0.3,8.021,2.611,280.491,33199008.26,70725481.73,31103797.13,0.298,-8.026,-2.614,280.506,33199008.26,70725481.73,31103797.13,280.506,101.983, 1/01331:20:34:48:45420
515682642.2,1331,-33197313.62,-70721864.98,-31102207.78,-0.3,8.021,2.611,280.491,33199008.56,70725473.71,31103794.52,0.298,-8.026,-2.614,280.506,33199008.56,70725473.71,31103794.52,280.506,101.986, 1/01331:20:34:49:42745
515682643.2,1331,-33197313.92,-70721856.96,-31102205.17,-0.3,8.021,2.611,280.491,33199008.86,70725465.68,31103791.9,0.298,-8.026,-2.614,280.506,33199008.86,70725465.68,31103791.9,280.506,101.989, 1/01331:20:34:50:40069
515682644.2,1331,-33197314.22,-70721848.94,-31102202.55,-0.3,8.021,2.611,280.491,33199009.16,70725457.66,31103789.29,0.298,-8.026,-2.613,280.506,33199009.16,70725457.66,31103789.29,280.506,101.992, 1/01331:20:34:51:37394
515682645.2,1331,-33197314.52,-70721840.91,-31102199.94,-0.3,8.021,2.611,280.491,33199009.46,70725449.63,31103786.67,0.298,-8.026,-2.613,280.506,33199009.46,70725449.63,31103786.67,280.506,101.995, 1/01331:20:34:52:34718
515682646.2,1331,-33197314.82,-70721832.89,-31102197.33,-0.3,8.021,2.611,280.491,33199009.75,70725441.6,31103784.06,0.298,-8.026,-2.613,280.506,33199009.75,70725441.6,31103784.06,280.506,101.998, 1/01331:20:34:53:32043
515682647.2,1331,-33197315.12,-70721824.87,-31102194.72,-0.3,8.021,2.611,280.491,33199010.05,70725433.58,31103781.45,0.298,-8.026,-2.613,280.506,33199010.05,70725433.58,31103781.45,280.506,102.001, 1/01331:20:34:54:29367
515682648.2,1331,-33197315.42,-70721816.85,-31102192.11,-0.3,8.021,2.611,280.491,33199010.35,70725425.55,31103778.83,0.298,-8.026,-2.613,280.505,33199010.35,70725425.55,31103778.83,280.505,102.004, 1/01331:20:34:55:26691
515682649.2,1331,-33197315.72,-70721808.83,-31102189.5,-0.3,8.021,2.611,280.491,33199010.65,70725417.53,31103776.22,0.298,-8.026,-2.613,280.505,33199010.65,70725417.53,31103776.22,280.505,102.007, 1/01331:20:34:56:24016
515682650.2,1331,-33197316.02,-70721800.81,-31102186.89,-0.3,8.021,2.611,280.491,33199010.95,70725409.5,31103773.61,0.298,-8.026,-2.613,280.505,33199010.95,70725409.5,31103773.61,280.505,102.01, 1/01331:20:34:57:21340
515682651.2,1331,-33197316.32,-70721792.79,-31102184.28,-0.3,8.021,2.611,280.491,33199011.24,70725401.47,31103770.99,0.298,-8.026,-2.613,280.505,33199011.24,70725401.47,31103770.99,280.505,102.013, 1/01331:20:34:58:18665
515682652.2,1331,-33197316.62,-70721784.77,-31102181.66,-0.3,8.021,2.611,280.491,33199011.54,70725393.45,31103768.38,0.298,-8.026,-2.613,280.505,33199011.54,70725393.45,31103768.38,280.505,102.016, 1/01331:20:34:59:15989
515682653.2,1331,-33197316.92,-70721776.75,-31102179.05,-0.3,8.021,2.611,280.491,33199011.84,70725385.42,31103765.77,0.298,-8.026,-2.613,280.505,33199011.84,70725385.42,31103765.77,280.505,102.018, 1/01331:20:35:00:13314
515682654.2,1331,-33197317.22,-70721768.72,-31102176.44,-0.3,8.021,2.611,280.491,33199012.14,70725377.4,31103763.15,0.298,-8.026,-2.613,280.505,33199012.14,70725377.4,31103763.15,280.505,102.021, 1/01331:20:35:01:10638
515682655.2,1331,-33197317.52,-70721760.7,-31102173.83,-0.3,8.021,2.611,280.491,33199012.44,70725369.37,31103760.54,0.298,-8.026,-2.613,280.505,33199012.44,70725369.37,31103760.54,280.505,102.024, 1/01331:20:35:02:07962
